1978.11132,-18.71075,-18.89745,22953.6,24261.3,21740.5,-7363.3,-7857.6
1978.11232,-18.71090,-18.89776,22953.6,24261.3,21740.4,-7363.3,-7857.8
1978.11332,-18.71106,-18.89806,22953.5,24261.3,21740.4,-7363.4,-7857.9
1978.11432,-18.71121,-18.89836,22953.4,24261.2,21740.3,-7363.4,-7858.0
1978.11532,-18.71137,-18.89867,22953.4,24261.2,21740.2,-7363.5,-7858.1
1978.11632,-18.71152,-18.89897,22953.3,24261.2,21740.1,-7363.5,-7858.2
1978.11732,-18.71168,-18.89927,22953.2,24261.2,21740.0,-7363.5,-7858.3
1978.11832,-18.71183,-18.89958,22953.2,24261.2,21740.0,-7363.6,-7858.4
1978.11932,-18.71199,-18.89988,22953.1,24261.1,21739.9,-7363.6,-7858.6
1978.12032,-18.71214,-18.90018,22953.1,24261.1,21739.8,-7363.7,-7858.7
1978.12132,-18.71230,-18.90049,22953.0,24261.1,21739.7,-7363.7,-7858.8
1978.12232,-18.71245,-18.90079,22952.9,24261.1,21739.7,-7363.7,-7858.9
1978.12332,-18.71260,-18.90109,22952.9,24261.0,21739.6,-7363.8,-7859.0
1978.12432,-18.71276,-18.90140,22952.8,24261.0,21739.5,-7363.8,-7859.1
1978.12532,-18.71291,-18.90170,22952.7,24261.0,21739.4,-7363.8,-7859.2
1978.12632,-18.71307,-18.90200,22952.7,24261.0,21739.3,-7363.9,-7859.4
1978.12732,-18.71322,-18.90230,22952.6,24261.0,21739.3,-7363.9,-7859.5
1978.12832,-18.71338,-18.90261,22952.6,24260.9,21739.2,-7364.0,-7859.6
1978.12932,-18.71353,-18.90291,22952.5,24260.9,21739.1,-7364.0,-7859.7
1978.13032,-18.71369,-18.90321,22952.4,24260.9,21739.0,-7364.0,-7859.8
1978.13132,-18.71384,-18.90352,22952.4,24260.9,21739.0,-7364.1,-7859.9
1978.13232,-18.71400,-18.90382,22952.3,24260.9,21738.9,-7364.1,-7860.0
1978.13332,-18.71415,-18.90412,22952.3,24260.8,21738.8,-7364.2,-7860.2
1978.13432,-18.71431,-18.90443,22952.2,24260.8,21738.7,-7364.2,-7860.3
1978.13532,-18.71446,-18.90473,22952.1,24260.8,21738.6,-7364.2,-7860.4
1978.13632,-18.71462,-18.90503,22952.1,24260.8,21738.6,-7364.3,-7860.5
1978.13732,-18.71477,-18.90534,22952.0,24260.7,21738.5,-7364.3,-7860.6
1978.13832,-18.71493,-18.90564,22951.9,24260.7,21738.4,-7364.4,-7860.7
1978.13932,-18.71508,-18.90594,22951.9,24260.7,21738.3,-7364.4,-7860.8
1978.14032,-18.71524,-18.90625,22951.8,24260.7,21738.2,-7364.4,-7861.0
1978.14132,-18.71539,-18.90655,22951.8,24260.7,21738.2,-7364.5,-7861.1
1978.14232,-18.71555,-18.90685,22951.7,24260.6,21738.1,-7364.5,-7861.2
1978.14332,-18.71570,-18.90716,22951.6,24260.6,21738.0,-7364.6,-7861.3
1978.14432,-18.71586,-18.90746,22951.6,24260.6,21737.9,-7364.6,-7861.4
1978.14532,-18.71601,-18.90776,22951.5,24260.6,21737.9,-7364.6,-7861.5
1978.14632,-18.71617,-18.90807,22951.5,24260.6,21737.8,-7364.7,-7861.6
1978.14732,-18.71632,-18.90837,22951.4,24260.5,21737.7,-7364.7,-7861.8
1978.14832,-18.71648,-18.90867,22951.3,24260.5,21737.6,-7364.7,-7861.9
1978.14932,-18.71663,-18.90898,22951.3,24260.5,21737.5,-7364.8,-7862.0
1978.15032,-18.71679,-18.90928,22951.2,24260.5,21737.5,-7364.8,-7862.1
1978.15132,-18.71694,-18.90958,22951.1,24260.4,21737.4,-7364.9,-7862.2
1978.15232,-18.71710,-18.90989,22951.1,24260.4,21737.3,-7364.9,-7862.3
1978.15332,-18.71725,-18.91019,22951.0,24260.4,21737.2,-7364.9,-7862.5
1978.15432,-18.71741,-18.91049,22951.0,24260.4,21737.1,-7365.0,-7862.6
1978.15532,-18.71756,-18.91080,22950.9,24260.4,21737.1,-7365.0,-7862.7
1978.15632,-18.71772,-18.91110,22950.8,24260.3,21737.0,-7365.1,-7862.8
